'p1','p2','p3'
0.011,0.18545218659051305,0.8035478134094869
0.011094074913179564,0.185,0.8039059250868203
0.011304111205757835,0.184,0.8046958887942421
0.011516101073430086,0.183,0.80548389892657
0.01173005145035512,0.182,0.806269948549645
0.011945969369200286,0.181,0.8070540306307996
0.012,0.18075210406697328,0.8072478959330267
0.012168381312647213,0.18,0.8078316186873529
0.012394315547337883,0.179,0.8086056844526621
0.01262228875422131,0.178,0.8093777112457787
0.012852308527630456,0.177,0.8101476914723695
0.013,0.17636369475148386,0.8106363052485162
0.013086585561143388,0.176,0.8109134144388566
0.01332683073910815,0.175,0.8116731692608918
0.013569194672795234,0.174,0.8124308053272047
0.013813685561333389,0.173,0.8131863144386666
0.014,0.17224462278147554,0.8137553772185244
0.014061809186232805,0.172,0.8139381908137673
0.014316752322754369,0.171,0.8146832476772455
0.014573895705360796,0.17,0.8154261042946391
0.01483324818576368,0.169,0.8161667518142363
0.015,0.16836259421772917,0.8166374057822708
0.015097066675284451,0.168,0.8169029333247155
0.015367114637387408,0.167,0.8176328853626126
0.015639446417769366,0.166,0.8183605535822306
0.015914071573673066,0.165,0.8190859284263269
0.016,0.16468979960957286,0.8193102003904271
0.016195338509333884,0.164,0.8198046614906661
0.016480917947484942,0.163,0.820519082052515
0.016768867231839873,0.162,0.8212311327681601
0.017,0.16120396514876534,0.8217960348512346
0.01706048962797533,0.161,0.8219395103720246
0.017359599583312665,0.16,0.8226404004166873
0.017661157267647887,0.159,0.823338842732352
0.01796517366304329,0.158,0.8240348263369567
0.018,0.1578864133203215,0.8241135866796785
0.018277377609950636,0.157,0.8247226223900493
0.018592842159405567,0.156,0.8254071578405944
0.018910845650145287,0.155,0.8260891543498546
0.019,0.15472196427690502,0.826278035723095
0.01923610653942913,0.154,0.8267638934605709
0.01956579033157751,0.153,0.8274342096684225
0.019898095217004176,0.152,0.8281019047829958
0.02,0.15169584716463227,0.8283041528353677
0.020237624034437993,0.151,0.828762375965562
0.020581853289490113,0.15,0.8294181467105098
0.02092878794968169,0.149,0.8300712120503183
0.021,0.1487964103273658,0.8302035896726342
0.021283763103790022,0.148,0.83071623689621
0.02164287799029581,0.147,0.8313571220097041
0.022,0.1460132277568497,0.8319867722431503
0.022004873930669116,0.146,0.8319951260693309
0.02237636233666244,0.145,0.8326236376633376
0.022750717228218368,0.144,0.8332492827717816
0.023,0.14333929373547835,0.8336607062645216
0.023130268657351544,0.143,0.8338697313426484
0.02351727472274243,0.142,0.8344827252772575
0.0239072385893895,0.141,0.8350927614106105
0.024,0.14076401564563396,0.835235984354366
0.024305470784122634,0.14,0.8356945292158774
0.02470837545796507,0.139,0.8362916245420349
0.025,0.1382817361097507,0.8367182638902493
0.025116301911249226,0.138,0.8368836980887507
0.025532369348978075,0.137,0.8374676306510219
0.025951569034925362,0.136,0.8380484309650746
0.026,0.13588538024779523,0.8381146197522047
0.026380213938204375,0.135,0.8386197860617957
0.026812888559851894,0.134,0.8391871114401481
0.027,0.13357087774513418,0.8394291222548658
0.027252896147254752,0.133,0.8397471038527452
0.027699286534298498,0.132,0.8403007134657015
0.028,0.13133142659333671,0.8406685734066632
0.02815140020667115,0.131,0.8408485997933288
0.02861175588144219,0.13,0.8413882441185578
0.029,0.12916290316808257,0.8418370968319174
0.029076711219710553,0.129,0.8419232887802894
0.029551290484116505,0.128,0.8424487095158835
0.03,0.12706144736715846,0.8429385526328415
0.030029818332554192,0.127,0.8429701816674458
0.03051888840102469,0.126,0.8434811115989753
0.031,0.1250234389258248,0.8439765610741752
0.031011717594567317,0.125,0.8439882824054327
0.031515554770001494,0.124,0.8444844452299985
0.032,0.12304547639470693,0.844954523605293
0.03202341457557186,0.123,0.8449765854244281
0.032542304466241206,0.122,0.8454576955337588
0.033,0.1211243583975937,0.8458756416024062
0.03306592679444823,0.121,0.8459340732055518
0.03360016457060573,0.12,0.8463998354293942
0.034,0.1192570668514362,0.8467429331485637
0.034140286003722,0.119,0.846859713996278
0.034690176693357694,0.118,0.8473098233066423
0.035,0.1174407518829015,0.8475592481170985
0.035247540367395906,0.117,0.8477524596326041
0.03581339919118196,0.116,0.848186600808818
0.036,0.11567271821786625,0.8483272817821337
0.036388756563605656,0.115,0.8486112434363944
0.03697090930962512,0.114,0.8490290906903749
0.037,0.11395041285441782,0.8490495871455821
0.03756502183933677,0.113,0.8494349781606633
0.038,0.11227367909887363,0.8497263209011263
0.03816606240143823,0.112,0.8498339375985617
0.038777446041138336,0.111,0.8502225539588617
0.039,0.11063870745046256,0.8503612925495374
0.039398558846376254,0.11,0.8506014411536238
0.04,0.10904323724281703,0.8509567627571829
0.040027529062158215,0.109,0.8509724709378418
0.04066914143603575,0.108,0.8513308585639643
0.041,0.10748813965275489,0.8515118603472451
0.04131952881187106,0.107,0.851680471188129
0.041978987260720364,0.106,0.8520210127392797
