'p1','p2','p3'
0.229,0.7498393175036563,0.02116068249634373
0.23,0.7490441869309423,0.020955813069057694
0.23005538235339706,0.749,0.020944617646602937
0.231,0.748246106520684,0.020753893479316
0.2313079889846502,0.748,0.020692011015349787
0.232,0.7474468630626135,0.020553136937386474
0.2325583721563155,0.747,0.02044162784368453
0.233,0.7466464595715836,0.020353540428416417
0.23380654871938295,0.746,0.020193451280617003
0.234,0.7458448990267004,0.020155100973299644
0.235,0.7450416979795722,0.01995830202042781
0.23505174102029688,0.745,0.019948258979703093
0.236,0.7442355697423524,0.019764430257647625
0.23629187460228954,0.744,0.019708125397710496
0.237,0.7434283049018132,0.019571695098186792
0.23752989425730703,0.743,0.019470105742693034
0.238,0.7426199062739739,0.019380093726026115
0.23876581538508904,0.742,0.019234184614911
0.239,0.7418103766414708,0.01918962335852925
0.23999965316960667,0.741,0.01900034683039331
0.24,0.7409997187539301,0.019000281246069894
0.241,0.7401856801054421,0.01881431989455795
0.2412278384418784,0.74,0.01877216155812156
0.242,0.7393705271987759,0.018629472801224067
0.2424540067313012,0.739,0.01854599326869877
0.243,0.7385542660374658,0.01844573396253424
0.24367817750635207,0.738,0.018321822493647888
0.244,0.7377368992200048,0.018263100779995156
0.24490036466393791,0.737,0.01809963533606207
0.245,0.7369184293140079,0.018081570685992143
0.246,0.7360976218569036,0.017902378143096365
0.24611866076029218,0.736,0.017881339239707805
0.247,0.7352747082656708,0.01772529173432924
0.24733345153516823,0.735,0.017666548464831844
0.248,0.7344507113344309,0.01754928866556915
0.2485463394823326,0.734,0.01745366051766739
0.249,0.7336256334888757,0.01737436651112434
0.24975733733246952,0.733,0.017242662667530495
0.25,0.7327994771257784,0.01720052287422158
0.2509664576475398,0.732,0.01703354235246024
0.251,0.731972244613294,0.01702775538670598
0.252,0.7311420549341102,0.01685794506588978
0.25217086093793917,0.731,0.01682913906206085
0.253,0.7303104432607291,0.01668955673927086
0.2533728990435236,0.73,0.01662710095647646
0.254,0.729477774902174,0.01652222509782597
0.25457313501855017,0.729,0.01642686498144985
0.255,0.7286440520946811,0.016355947905318913
0.2557715803830431,0.728,0.01622841961695687
0.256,0.7278092770476464,0.016190722952353576
0.256968246508664,0.727,0.01603175349133601
0.257,0.7269734519438936,0.01602654805610637
0.258,0.7261347049737928,0.01586529502620715
0.2581603753972209,0.726,0.0158396246027791
0.259,0.7252945609894996,0.015705439010500366
0.25935024551509256,0.725,0.015649754484907463
0.26,0.7244533862172893,0.015546613782710716
0.26053840707446246,0.724,0.015461592925537504
0.261,0.7236111827171902,0.01538881728280983
0.2617248705124883,0.723,0.015275129487511752
0.262,0.7227679525242765,0.015232047475723487
0.26290964613559287,0.722,0.015090353864407158
0.263,0.7219236976489072,0.015076302351092807
0.264,0.7210772881784672,0.01492271182153282
0.2640911104352197,0.721,0.014908889564780314
0.265,0.7202287702945075,0.014771229705492495
0.2652693504688379,0.72,0.014730649531162099
0.266,0.7193792468938343,0.01462075310616573
0.2664459692339229,0.719,0.014554030766077086
0.267,0.7185287198723581,0.014471280127641872
0.2676209761955315,0.718,0.014379023804468538
0.268,0.7176771911027527,0.014322808897247241
0.268794380703308,0.717,0.014205619296692062
0.269,0.7168246624346682,0.014175337565331736
0.26996619199331306,0.716,0.014033808006686965
0.27,0.7159711356949404,0.014028864305059563
0.271,0.7151148350537235,0.013885164946276451
0.27113391781388796,0.715,0.013866082186112072
0.272,0.7142571138101729,0.013742886189827108
0.27229948355356104,0.714,0.013700516446438993
0.273,0.713398413571932,0.013601586428067969
0.2734635183747906,0.713,0.013536481625209373
0.274,0.7125387360601957,0.013461263939804291
0.274626030764754,0.712,0.01337396923524603
0.275,0.7116780829746802,0.013321917025319818
0.2757870291101555,0.711,0.013212970889844522
0.276,0.7108164559938113,0.013183544006188708
0.27694652169876405,0.71,0.013053478301235932
0.277,0.7099538567749081,0.0130461432250919
0.278,0.709088827301174,0.012911172698826023
0.27810251231417477,0.709,0.012897487685825326
0.279,0.7082220973631173,0.012777902636882721
0.2792560214889797,0.708,0.012743978511020382
0.28,0.7073544142943677,0.012645585705632234
0.2804080835732797,0.707,0.012591916426720418
0.281,0.7064857796546195,0.012514220345380522
0.2815587061849802,0.706,0.012441293815019794
0.283,0.7047456618015993,0.012254338198400827
0.2838556630252022,0.704,0.012144336974797776
0.285,0.7030017256344105,0.011998274365589534
0.2861439903926018,0.702,0.011856009607398299
0.287,0.7012496934903311,0.011750306509669017
0.28842392834312874,0.7,0.011576071656871356
0.289,0.6994939560006185,0.011506043999381599
0.2906984450182891,0.698,0.011301554981710926
0.291,0.6977345242263345,0.011265475773665545
0.2929675936388378,0.696,0.011032406361162206
0.293,0.6959714089377661,0.011028591062233972
0.295,0.6942008384979743,0.010799161502025756
0.29522650043376303,0.694,0.010773499566236966
0.297,0.6924261394767701,0.01057386052322995
0.29747958278535824,0.692,0.010520417214641808
0.299,0.6906478498449818,0.010352150155018225
0.29972757951565665,0.69,0.010272420484343403
0.301,0.6888659791670682,0.010134020832931911
0.30197053743383256,0.688,0.010029462566167435
0.302,0.6879737038522374,0.010026296147762515
0.303,0.6870789298078152,0.009921070192184911
0.3030880972809171,0.687,0.009911902719082821
0.305,0.6852857111611764,0.009714288838823637
0.3053182551969741,0.685,0.00968174480302586
0.307,0.6834890043890548,0.009510995610945261
0.3075436156986373,0.683,0.009456384301362641
0.309,0.6816888179469575,0.0093111820530426
0.30976422042178026,0.681,0.009235779578219638
0.311,0.6798851600452523,0.009114839954747711
0.31198011013457927,0.679,0.009019889865420683
0.313,0.6780763427478395,0.0089236572521606
0.3141866727253526,0.677,0.008813327274647342
0.315,0.6762616456004453,0.008738354399554726
0.31638824313630565,0.675,0.008611756863694309
0.317,0.6744435701840139,0.008556429815986144
0.31858534236137676,0.673,0.008414657638623257
0.319,0.6726221237065398,0.008377876293460207
0.32077800628983744,0.671,0.008221993710162523
0.321,0.6707973131513428,0.008202686848657215
0.32296627008623546,0.669,0.008033729913764498
0.323,0.6689691452797298,0.008030854720270209
0.325,0.667134333476258,0.007865666523742099
0.3251462086570938,0.667,0.007853791342906202
0.327,0.6652955145904123,0.007704485409587791
0.32732105236647646,0.665,0.007678947633523503
0.329,0.6634534325550938,0.007546567444906227
0.32949172340550725,0.663,0.007508276594492713
0.331,0.6616080932413558,0.007391906758644207
0.33165825271257565,0.661,0.007341747287424316
0.333,0.6597595023158771,0.007240497684122937
0.3338206706186136,0.659,0.0071793293813864345
0.335,0.6579076652430853,0.007092334756914731
0.33597900686129245,0.657,0.007020993138707521
0.337,0.656051183501958,0.006948816498042021
0.33812943075611257,0.655,0.006870569243887403
0.339,0.6541890844181931,0.006810915581806909
0.34027534987978214,0.653,0.006724650120217834
0.341,0.6523238362160009,0.006676163783999156
0.3424173995751428,0.651,0.0065826004248572545
0.343,0.6504554435710878,0.006544556428912274
0.34348698157055074,0.65,0.00651301842944918
0.344,0.6495200694926384,0.00647993050736162
0.3445556059660971,0.649,0.006444394033902956
0.345,0.6485839109723365,0.006416089027663552
0.3456232759493841,0.648,0.006376724050615956
0.346,0.6476469685423756,0.006353031457624447
0.34668999467751344,0.647,0.006310005322486489
0.347,0.6467092427234787,0.006290757276521286
0.34775576527742214,0.646,0.006244234722577846
0.348,0.6457707340249464,0.006229265975053577
0.3488205908462126,0.645,0.006179409153787452
0.349,0.6448314429447055,0.00616855705529451
0.3498844744514783,0.644,0.006115525548521683
0.35,0.6438913699693553,0.006108630030644768
0.3509474191316242,0.643,0.00605258086837579
0.351,0.6429505155742137,0.0060494844257863445
0.352,0.6420086109218005,0.005991389078199516
0.3520091226934464,0.642,0.005990877306553566
0.353,0.6410644481793966,0.005935551820603457
0.35306822269424404,0.641,0.005931777305755892
0.354,0.6401195280168465,0.005880471983153557
0.3541264250885269,0.64,0.005873574911473112
0.355,0.6391738508692686,0.005826149130731428
0.35518373263988384,0.639,0.00581626736011609
0.356,0.6382274171611111,0.005772582838888929
0.3562401480859257,0.638,0.005759851914074354
0.357,0.6372802273061918,0.005719772693808189
0.3572956741385573,0.637,0.0057043258614426495
0.358,0.6363322817077378,0.005667718292262203
0.3583503134842452,0.636,0.005649686515754815
0.359,0.6353835807584234,0.005616419241576631
0.35940406878428194,0.635,0.0055959312157181085
0.36,0.6344341248404075,0.005565875159592504
0.3604569426750461,0.634,0.0055430573249538595
0.361,0.6334839143253712,0.005516085674628801
0.3615089377682587,0.633,0.005491062231741228
0.362,0.6325329495745527,0.005467050425447262
0.3625600566512361,0.632,0.005439943348763854
0.363,0.6315812309387829,0.005418769061217077
0.36361030188713855,0.631,0.005389698112861385
0.364,0.6306287587585194,0.005371241241480584
0.3646596760152161,0.63,0.005340323984783901
0.365,0.6296755333638804,0.005324466636119629
0.36570818155105017,0.629,0.005291818448949881
0.366,0.6287215550746763,0.0052784449253237
0.36675582098679227,0.628,0.005244179013207728
0.367,0.6277668242004428,0.005233175799557177
0.3678025967913986,0.627,0.005197403208601403
0.368,0.6268113410404715,0.005188658959528469
0.368848511410862,0.626,0.0051514885891380535
0.369,0.6258551058838399,0.005144894116160148
0.3698935672684402,0.625,0.005106432731559751
0.37,0.624898119009441,0.005101880990558971
0.3709377667648808,0.624,0.005062233235119229
0.371,0.6239403806860125,0.005059619313987462
0.37198111227864344,0.623,0.005018887721356613
0.372,0.6229818911721646,0.005018108827835377
0.373,0.6220218501722804,0.004978149827719602
0.3730227335337125,0.622,0.004977266466287489
0.374,0.6210604443324194,0.004939555667580642
0.37406283993580325,0.621,0.004937160064196755
0.375,0.6200983137266245,0.004901686273375505
0.37510213222731953,0.62,0.00489786777268042
0.376,0.6191354585861409,0.004864541413859058
0.3761406125576742,0.619,0.004859387442325724
0.377,0.6181718791326507,0.004828120867349295
0.3771782830564595,0.618,0.004821716943540499
0.378,0.6172075755782956,0.0047924244217043555
0.3782151458336343,0.617,0.0047848541663657596
0.379,0.6162425481257013,0.004757451874298657
0.3792512029797093,0.616,0.00474879702029074
0.38,0.6152767969679989,0.004723203032001133
0.3802864565659294,0.615,0.0047135434340705995
0.381,0.6143103222888471,0.0046896777111529175
0.3813209086444534,0.614,0.004679091355546672
0.382,0.6133431242624532,0.004656875737546806
0.3823545612485314,0.613,0.004645438751468611
0.383,0.6123752030535938,0.004624796946406162
0.3833874163926798,0.612,0.0046125836073201976
0.384,0.6114065588176338,0.004593441182366154
0.3844194760728538,0.611,0.004580523927146141
0.385,0.6104371917005463,0.004562808299453658
0.38545074226661746,0.61,0.00454925773338255
0.386,0.6094671018389306,0.0045328981610693875
0.3864812169333113,0.609,0.004518783066688736
0.387,0.6084962893600298,0.004503710639970238
0.3875109020142181,0.608,0.004489097985781898
0.388,0.6075247543817484,0.004475245618251633
0.38853979943272593,0.607,0.004460200567274031
0.389,0.6065524970126681,0.004447502987331875
0.389567911094489,0.606,0.004432088905511056
0.39,0.6055795173520646,0.004420482647935375
0.39059523888758685,0.605,0.004404761112413169
0.391,0.6046058154899219,0.004394184510078114
0.3916217846826803,0.604,0.004378215317319745
0.392,0.6036313915069469,0.004368608493053094
0.3926475503331665,0.603,0.004352449666833458
0.393,0.6026562454745843,0.004343754525415688
0.3936725376753311,0.602,0.0043274623246688515
0.394,0.6016803774550284,0.004319622544971535
0.3946967485284984,0.601,0.004303251471501568
0.395,0.6007037875012371,0.004296212498762886
0.3957201846951797,0.6,0.004279815304820356
0.396,0.599726475656943,0.004273524343056945
0.39674284796121967,0.599,0.00425715203878041
0.397,0.5987484419566655,0.004251558043334436
0.39776474009594043,0.598,0.004235259904059596
0.398,0.5977696864257213,0.004230313574278721
0.39878586285228396,0.597,0.004214137147716013
0.399,0.5967902090802342,0.00420979091976581
0.3998062179669525,0.596,0.004193782033047544
0.4,0.5958100099271454,0.004189990072854588
0.40082580716054694,0.595,0.004174192839453084
0.401,0.5948290889642222,0.0041709110357778245
0.40184463213770355,0.594,0.004155367862296422
0.402,0.5938474461800659,0.004152553819934068
0.4028626945872289,0.593,0.004137305412771131
0.403,0.5928650815541205,0.004134918445879432
0.4038799961822325,0.592,0.004120003817767448
0.404,0.5918819950566787,0.004118004943321263
0.4048965385802584,0.591,0.004103461419741605
0.405,0.5908981866488895,0.004101813351110484
0.40591232342341427,0.59,0.004087676576585708
0.406,0.5899136562827634,0.004086343717236596
0.4069273523384993,0.589,0.004072647661500728
0.408,0.5879424294378831,0.004057570562116974
0.4089551488158656,0.587,0.004044851184134446
0.41,0.5859683139555465,0.004031686044453586
0.4109799407253264,0.585,0.0040200592746736374
0.412,0.5839913091233312,0.004008690876668886
0.41300166495455337,0.583,0.003998335045446666
0.414,0.5820109243434581,0.0039890756565419405
0.41501966838326754,0.581,0.003980331616732502
0.416,0.5800273987658887,0.0039726012341113615
0.4170348340467631,0.579,0.0039651659532369266
0.418,0.5780411041804167,0.003958895819583419
0.41904717287702187,0.577,0.003952827122978175
0.42,0.57605203956757,0.003947960432430064
0.4210566955995289,0.575,0.0039433044004710815
0.422,0.5740602037705099,0.0039397962294901445
0.42306341273637604,0.573,0.003936587263624003
0.424,0.5720655954949849,0.003934404505015143
0.42506733460928364,0.571,0.00393266539071635
0.426,0.5700682133092495,0.0039317866907505605
0.4270684713425431,0.569,0.00393152865745694
0.428,0.568068055643949,0.0039319443560510425
0.42906683286588176,0.567,0.003933167134118287
0.43,0.5660651207919685,0.003934879208031594
0.43106242891725244,0.565,0.003937571082747615
0.432,0.5640594069082485,0.003940593091751543
0.4330552690455495,0.563,0.0039447309544505815
0.434,0.5620509120095655,0.0039490879904345855
0.4340506585715314,0.562,0.003949341428468589
0.436,0.5600396339742776,0.003960366025722473
0.4360393823123203,0.56,0.003960617687679635
0.438,0.5580255705420359,0.003974429457964113
0.43802537319232404,0.558,0.003974626807675907
0.44,0.5560087193134607,0.003991280686539311
0.4400086401191038,0.556,0.0039913598808961614
